Date;1 Week;2 Weeks;1 Month;2 Months;3 Months;6 Months;9 Months;12 Months;EONIA;Inflation;Real_GDP_growth
15-11-2007;0.05;0.05;0.05;0.09;1.05;0.09;0.08;0.09;4.047;3.1;-1.624041917
16-11-2007;0.05;0.05;0.06;0.09;0.11;0.12;0.12;0.14;4.056;3.1;-1.624041917
19-11-2007;0.06;0.07;0.04;0.08;0.09;0.08;0.08;0.08;4.057;3.1;-1.624041917
20-11-2007;0.07;0.06;0.04;0.08;0.08;0.06;0.08;0.11;4.073;3.1;-1.624041917
21-11-2007;0.04;0.05;0.06;0.09;0.08;0.07;0.05;0.08;4.083;3.1;-1.624041917
22-11-2007;0.06;0.04;0.04;0.1;0.08;0.07;0.07;0.08;4.099;3.1;-1.624041917
23-11-2007;0.06;0.05;0.04;0.1;0.07;0.09;0.09;0.09;4.108;3.1;-1.624041917
26-11-2007;0.08;0.07;0.05;0.1;0.1;0.11;0.1;0.08;4.078;3.1;-1.624041917
27-11-2007;0.07;0.06;0.07;0.08;0.08;0.09;0.07;0.08;4.039;3.1;-1.624041917
28-11-2007;0.07;0.07;0.07;0.1;0.1;0.11;0.08;0.08;3.965;3.1;-1.624041917
29-11-2007;0.06;0.07;0.22;0.11;0.1;0.09;0.1;0.1;3.97;3.1;-1.624041917
30-11-2007;0.06;0.05;0.18;0.14;0.14;0.09;0.1;0.08;4.038;3.1;-1.624041917
3-12-2007;0.06;0.05;0.13;0.12;0.12;0.09;0.06;0.08;3.964;3.2;-1.624041917
4-12-2007;0.06;0.05;0.15;0.08;0.1;0.09;0.08;0.09;3.914;3.2;-1.624041917
5-12-2007;0.08;0.05;0.06;0.08;0.1;0.09;0.08;0.09;3.793;3.2;-1.624041917
6-12-2007;0.11;0.08;0.07;0.07;0.08;0.09;0.06;0.09;3.735;3.2;-1.624041917
7-12-2007;0.09;0.09;0.07;0.09;0.08;0.09;0.1;0.1;3.789;3.2;-1.624041917
10-12-2007;0.07;0.06;0.08;0.08;0.08;0.09;0.08;0.1;3.857;3.2;-1.624041917
11-12-2007;0.12;0.04;0.08;0.11;0.11;0.09;0.1;0.1;4.038;3.2;-1.624041917
12-12-2007;0.04;0.05;0.09;0.08;0.09;0.11;0.13;0.11;4.043;3.2;-1.624041917
13-12-2007;0.07;0.07;0.1;0.12;0.12;0.13;0.16;0.16;4.026;3.2;-1.624041917
14-12-2007;0.1;0.86;0.11;0.1;0.1;0.19;0.2;0.2;3.852;3.2;-1.624041917
17-12-2007;0.09;0.86;0.09;0.1;0.11;0.1;0.08;0.1;3.912;3.2;-1.624041917
18-12-2007;0.1;0.23;0.2;0.1;0.11;0.13;0.12;0.13;3.874;3.2;-1.624041917
19-12-2007;0.13;0.21;0.18;0.15;0.08;0.09;0.09;0.09;3.87;3.2;-1.624041917
20-12-2007;0.12;0.21;0.14;0.09;0.09;0.1;0.12;0.14;3.933;3.2;-1.624041917
21-12-2007;0.25;0.15;0.24;0.09;0.05;0.07;0.09;0.12;3.882;3.2;-1.624041917
24-12-2007;0.25;0.15;0.2;0.07;0.05;0.08;0.08;0.1;3.849;3.2;-1.624041917
27-12-2007;0.27;0.18;0.18;0.1;0.1;0.1;0.1;0.13;3.837;3.2;-1.624041917
28-12-2007;0.18;0.2;0.16;0.18;0.13;0.1;0.1;0.14;3.618;3.2;-1.624041917
31-12-2007;0.18;0.15;0.13;0.15;0.11;0.06;0.06;0.1;3.916;3.2;-1.624041917
2-1-2008;0.09;0.1;0.12;0.15;0.11;0.07;0.07;0.1;3.782;3.4;1.074812511
3-1-2008;0.08;0.1;0.08;0.08;0.08;0.09;0.09;0.09;3.909;3.4;1.074812511
4-1-2008;0.12;0.1;0.07;0.1;0.07;0.1;0.1;0.1;4.087;3.4;1.074812511
7-1-2008;0.08;0.08;0.09;0.11;0.08;0.08;0.08;0.1;4.107;3.4;1.074812511
8-1-2008;0.07;0.07;0.08;0.1;0.08;0.04;0.04;0.08;4.119;3.4;1.074812511
9-1-2008;0.06;0.06;0.08;0.08;0.07;0.04;0.04;0.06;4.174;3.4;1.074812511
10-1-2008;0.55;0.6;0.95;0.95;0.55;0.65;0.69;0.71;4.053;3.4;1.074812511
10-1-2008;0.1;0.06;0.07;0.24;0.06;0.04;0.05;0.04;4.053;3.4;1.074812511
11-1-2008;0.4;0.4;0.95;0.95;0.51;0.6;0.62;0.65;3.883;3.4;1.074812511
11-1-2008;0.08;0.06;0.07;0.08;0.07;0.06;0.06;0.04;3.883;3.4;1.074812511
14-1-2008;0.35;0.4;0.8;0.95;0.65;0.6;0.65;0.65;3.881;3.4;1.074812511
14-1-2008;0.09;0.06;0.08;0.11;0.08;0.07;0.08;0.09;3.881;3.4;1.074812511
15-1-2008;0.07;0.05;0.08;0.07;0.09;0.06;0.06;0.05;4.078;3.4;1.074812511
16-1-2008;0.07;0.05;0.08;0.07;0.07;0.08;0.09;0.09;4.041;3.4;1.074812511
17-1-2008;0.08;0.08;0.08;0.06;0.11;0.09;0.09;0.09;4.018;3.4;1.074812511
18-1-2008;0.08;0.08;0.06;0.06;0.08;0.05;0.06;0.05;3.968;3.4;1.074812511
21-1-2008;0.08;0.08;0.07;0.08;0.11;0.1;0.1;0.1;3.984;3.4;1.074812511
22-1-2008;0.07;0.06;0.06;0.08;0.07;0.11;0.1;0.14;3.989;3.4;1.074812511
23-1-2008;0.07;0.06;0.07;0.07;0.07;0.08;0.1;0.13;3.994;3.4;1.074812511
24-1-2008;0.35;0.35;0.65;0.8;0.6;0.6;0.6;0.61;4.003;3.4;1.074812511
24-1-2008;0.06;0.06;0.07;0.09;0.06;0.08;0.09;0.11;4.003;3.4;1.074812511
25-1-2008;0.06;0.06;0.06;0.14;0.1;0.08;0.08;0.09;4.015;3.4;1.074812511
28-1-2008;0.07;0.06;0.06;0.06;0.07;0.06;0.08;0.11;4.018;3.4;1.074812511
29-1-2008;0.05;0.06;0.05;0.05;0.04;0.05;0.07;0.07;4.055;3.4;1.074812511
30-1-2008;0.05;0.05;0.04;0.05;0.04;0.04;0.05;0.06;4.135;3.4;1.074812511
31-1-2008;0.04;0.04;0.07;0.05;0.06;0.06;0.06;0.07;4.187;3.4;1.074812511
1-2-2008;0.05;0.04;0.04;0.05;0.06;0.05;0.04;0.07;4.114;3.5;1.074812511
4-2-2008;0.06;0.05;0.04;0.05;0.05;0.05;0.06;0.08;4.082;3.5;1.074812511
5-2-2008;0.08;0.06;0.05;0.04;0.05;0.05;0.04;0.07;4.034;3.5;1.074812511
6-2-2008;0.09;0.07;0.06;0.04;0.06;0.04;0.06;0.1;4.024;3.5;1.074812511
7-2-2008;0.08;0.08;0.06;0.04;0.06;0.04;0.04;0.08;4.018;3.5;1.074812511
8-2-2008;0.08;0.06;0.05;0.04;0.05;0.08;0.08;0.08;4;3.5;1.074812511
11-2-2008;0.07;0.06;0.05;0.04;0.06;0.06;0.05;0.05;3.999;3.5;1.074812511
12-2-2008;0.06;0.05;0.05;0.04;0.05;0.05;0.06;0.07;4.103;3.5;1.074812511
13-2-2008;0.06;0.05;0.05;0.05;0.04;0.05;0.05;0.05;4.035;3.5;1.074812511
14-2-2008;0.08;0.08;0.05;0.05;0.04;0.04;0.05;0.06;4.03;3.5;1.074812511
15-2-2008;0.07;0.08;0.05;0.06;0.05;0.05;0.05;0.06;4.008;3.5;1.074812511
18-2-2008;0.07;0.06;0.05;0.05;0.06;0.05;0.04;0.06;4.013;3.5;1.074812511
19-2-2008;0.06;0.06;0.05;0.04;0.05;0.04;0.02;0.06;4.014;3.5;1.074812511
20-2-2008;0.07;0.06;0.04;0.04;0.06;0.05;0.03;0.06;4.016;3.5;1.074812511
21-2-2008;0.06;0.06;0.05;0.05;0.08;0.06;0.03;0.06;4.015;3.5;1.074812511
22-2-2008;0.06;0.06;0.04;0.04;0.06;0.06;0.04;0.07;4.008;3.5;1.074812511
25-2-2008;0.07;0.07;0.04;0.04;0.06;0.06;0.04;0.05;4.01;3.5;1.074812511
26-2-2008;0.06;0.05;0.05;0.04;0.07;0.06;0.06;0.05;4.008;3.5;1.074812511
27-2-2008;0.05;0.05;0.06;0.05;0.07;0.05;0.04;0.07;4.006;3.5;1.074812511
28-2-2008;0.08;0.07;0.08;0.05;0.07;0.05;0.05;0.06;4.007;3.5;1.074812511
29-2-2008;0.08;0.07;0.07;0.06;0.08;0.06;0.06;0.06;4.041;3.5;1.074812511
3-3-2008;0.05;0.05;0.06;0.06;0.08;0.05;0.05;0.06;4.009;3.7;1.074812511
4-3-2008;0.05;0.05;0.06;0.06;0.09;0.05;0.04;0.05;4.01;3.7;1.074812511
5-3-2008;0.07;0.08;0.07;0.07;0.09;0.06;0.04;0.06;4.013;3.7;1.074812511
6-3-2008;0.06;0.05;0.08;0.09;0.1;0.07;0.06;0.07;4.019;3.7;1.074812511
7-3-2008;0.07;0.07;0.11;0.13;0.14;0.07;0.07;0.07;4.047;3.7;1.074812511
10-3-2008;0.06;0.07;0.09;0.08;0.11;0.05;0.06;0.07;4.128;3.7;1.074812511
11-3-2008;0.04;0.08;0.09;0.07;0.1;0.08;0.06;0.08;4.229;3.7;1.074812511
12-3-2008;0.05;0.06;0.09;0.06;0.1;0.08;0.07;0.09;4.04;3.7;1.074812511
13-3-2008;0.06;0.07;0.12;0.1;0.11;0.08;0.07;0.08;4.029;3.7;1.074812511
14-3-2008;0.04;0.12;0.09;0.07;0.11;0.1;0.09;0.1;4.026;3.7;1.074812511
17-3-2008;0.05;0.07;0.1;0.08;0.08;0.1;0.09;0.09;4.046;3.7;1.074812511
18-3-2008;0.08;0.07;0.1;0.08;0.08;0.09;0.09;0.09;4.083;3.7;1.074812511
19-3-2008;0.13;0.08;0.12;0.06;0.08;0.09;0.09;0.1;4.188;3.7;1.074812511
20-3-2008;0.11;0.08;0.13;0.08;0.08;0.07;0.08;0.11;4.133;3.7;1.074812511
25-3-2008;0.11;0.09;0.04;0.1;0.06;0.08;0.08;0.09;4.193;3.7;1.074812511
26-3-2008;0.07;0.07;0.06;0.08;0.08;0.08;0.09;0.1;4.187;3.7;1.074812511
27-3-2008;0.1;0.07;0.08;0.08;0.09;0.08;0.08;0.1;4.125;3.7;1.074812511
28-3-2008;0.07;0.07;0.1;0.07;0.06;0.05;0.04;0.06;4.065;3.7;1.074812511
31-3-2008;0.06;0.05;0.08;0.06;0.05;0.05;0.05;0.06;4.159;3.7;1.074812511
1-4-2008;0.07;0.06;0.1;0.08;0.06;0.06;0.06;0.08;4.025;3.6;-0.837955625
2-4-2008;0.06;0.04;0.09;0.08;0.07;0.07;0.08;0.1;4.035;3.6;-0.837955625
3-4-2008;0.06;0.04;0.09;0.08;0.08;0.09;0.09;0.11;4.006;3.6;-0.837955625
4-4-2008;0.07;0.06;0.09;0.08;0.08;0.09;0.09;0.11;3.942;3.6;-0.837955625
7-4-2008;0.07;0.05;0.08;0.08;0.06;0.06;0.06;0.08;3.913;3.6;-0.837955625
8-4-2008;0.05;0.04;0.07;0.07;0.05;0.07;0.07;0.09;3.895;3.6;-0.837955625
9-4-2008;0.06;0.05;0.06;0.06;0.05;0.05;0.05;0.09;4.023;3.6;-0.837955625
10-4-2008;0.06;0.03;0.06;0.05;0.05;0.05;0.05;0.09;4.014;3.6;-0.837955625
11-4-2008;0.05;0.03;0.06;0.05;0.06;0.04;0.03;0.07;3.973;3.6;-0.837955625
14-4-2008;0.06;0.06;0.07;0.06;0.08;0.05;0.06;0.08;3.988;3.6;-0.837955625
15-4-2008;0.05;0.09;0.08;0.06;0.07;0.06;0.05;0.08;3.783;3.6;-0.837955625
16-4-2008;0.06;0.09;0.08;0.07;0.09;0.09;0.08;0.12;4.005;3.6;-0.837955625
17-4-2008;0.06;0.09;0.07;0.06;0.06;0.08;0.09;0.09;3.989;3.6;-0.837955625
18-4-2008;0.07;0.07;0.08;0.06;0.08;0.08;0.07;0.08;3.921;3.6;-0.837955625
21-4-2008;0.06;0.07;0.03;0.06;0.06;0.05;0.07;0.08;3.877;3.6;-0.837955625
22-4-2008;0.09;0.07;0.06;0.06;0.06;0.06;0.07;0.08;3.892;3.6;-0.837955625
23-4-2008;0.07;0.06;0.04;0.05;0.04;0.07;0.11;0.13;3.977;3.6;-0.837955625
24-4-2008;0.05;0.05;0.05;0.06;0.04;0.04;0.07;0.1;4.027;3.6;-0.837955625
25-4-2008;0.05;0.07;0.04;0.05;0.03;0.04;0.06;0.08;4.056;3.6;-0.837955625
28-4-2008;0.06;0.06;0.04;0.05;0.05;0.06;0.08;0.12;4.069;3.6;-0.837955625
29-4-2008;0.08;0.09;0.06;0.13;0.05;0.06;0.08;0.1;4.09;3.6;-0.837955625
30-4-2008;0.05;0.06;0.06;0.08;0.04;0.06;0.07;0.08;4.21;3.6;-0.837955625
2-5-2008;0.07;0.05;0.06;0.06;0.07;0.06;0.06;0.06;4.082;4;-0.837955625
5-5-2008;0.06;0.06;0.06;0.05;0.06;0.05;0.06;0.07;4.065;4;-0.837955625
6-5-2008;0.04;0.06;0.06;0.06;0.07;0.06;0.06;0.09;4.062;4;-0.837955625
7-5-2008;0.08;0.07;0.07;0.06;0.1;0.06;0.07;0.09;4.048;4;-0.837955625
8-5-2008;0.08;0.07;0.07;0.06;0.1;0.06;0.06;0.09;3.979;4;-0.837955625
9-5-2008;0.07;0.05;0.07;0.07;0.1;0.06;0.08;0.1;3.793;4;-0.837955625
12-5-2008;0.1;0.1;0.07;0.06;0.1;0.05;0.08;0.06;3.73;4;-0.837955625
13-5-2008;0.1;0.04;0.07;0.06;0.1;0.05;0.06;0.07;4.004;4;-0.837955625
14-5-2008;0.09;0.04;0.07;0.06;0.09;0.07;0.06;0.08;4.036;4;-0.837955625
15-5-2008;0.06;0.06;0.04;0.05;0.08;0.05;0.06;0.08;4.02;4;-0.837955625
16-5-2008;0.04;0.06;0.06;0.07;0.07;0.06;0.06;0.08;3.999;4;-0.837955625
19-5-2008;0.08;0.04;0.05;0.03;0.07;0.05;0.04;0.06;3.994;4;-0.837955625
20-5-2008;0.08;0.05;0.05;0.04;0.06;0.07;0.05;0.08;3.982;4;-0.837955625
21-5-2008;0.09;0.05;0.06;0.04;0.07;0.06;0.07;0.09;3.987;4;-0.837955625
22-5-2008;0.09;0.05;0.08;0.05;0.08;0.06;0.08;0.1;3.996;4;-0.837955625
23-5-2008;0.09;0.04;0.07;0.04;0.07;0.06;0.06;0.11;4.024;4;-0.837955625
26-5-2008;0.08;0.05;0.08;0.05;0.08;0.17;0.15;0.15;4.043;4;-0.837955625
27-5-2008;0.05;0.04;0.07;0.04;0.08;0.07;0.08;0.11;4.062;4;-0.837955625
28-5-2008;0.05;0.07;0.07;0.04;0.08;0.04;0.07;0.1;4.076;4;-0.837955625
29-5-2008;0.06;0.05;0.13;0.06;0.08;0.05;0.07;0.11;4.107;4;-0.837955625
30-5-2008;0.06;0.06;0.11;0.06;0.08;0.06;0.09;0.13;4.114;4;-0.837955625
2-6-2008;0.06;0.05;0.11;0.07;0.09;0.06;0.1;0.13;4.044;4.3;-0.837955625
3-6-2008;0.05;0.06;0.1;0.06;0.08;0.05;0.1;0.13;4.037;4.3;-0.837955625
4-6-2008;0.08;0.05;0.11;0.07;0.09;0.06;0.1;0.13;4.001;4.3;-0.837955625
5-6-2008;0.08;0.06;0.1;0.06;0.08;0.06;0.09;0.13;3.98;4.3;-0.837955625
6-6-2008;0.05;0.04;0.09;0.12;0.1;0.11;0.16;0.13;3.963;4.3;-0.837955625
9-6-2008;0.07;0.04;0.08;0.06;0.07;0.05;0.08;0.09;3.975;4.3;-0.837955625
10-6-2008;0.06;0.04;0.09;0.03;0.08;0.07;0.11;0.14;4.179;4.3;-0.837955625
11-6-2008;0.08;0.07;0.09;0.03;0.08;0.09;0.1;0.15;4.04;4.3;-0.837955625
12-6-2008;0.06;0.07;0.09;0.04;0.08;0.1;0.1;0.09;4.036;4.3;-0.837955625
13-6-2008;0.07;0.12;0.09;0.05;0.08;0.06;0.06;0.05;4.022;4.3;-0.837955625
16-6-2008;0.08;0.09;0.09;0.05;0.07;0.08;0.11;0.08;4.027;4.3;-0.837955625
17-6-2008;0.07;0.06;0.1;0.05;0.08;0.06;0.1;0.09;4.022;4.3;-0.837955625
18-6-2008;0.08;0.09;0.1;0.04;0.06;0.07;0.07;0.09;4.014;4.3;-0.837955625
19-6-2008;0.05;0.09;0.13;0.04;0.09;0.06;0.06;0.08;4.003;4.3;-0.837955625
20-6-2008;0.32;0.06;0.13;0.05;0.08;0.07;0.08;0.08;3.988;4.3;-0.837955625
23-6-2008;0.09;0.06;0.13;0.05;0.07;0.09;0.11;0.11;3.997;4.3;-0.837955625
24-6-2008;0.12;0.08;0.11;0.05;0.07;0.08;0.1;0.1;3.993;4.3;-0.837955625
25-6-2008;0.1;0.1;0.09;0.06;0.07;0.1;0.1;0.1;3.957;4.3;-0.837955625
26-6-2008;0.12;0.13;0.1;0.07;0.07;0.11;0.09;0.09;3.892;4.3;-0.837955625
27-6-2008;0.09;0.09;0.12;0.08;0.07;0.1;0.1;0.13;3.706;4.3;-0.837955625
30-6-2008;0.08;0.09;0.09;0.06;0.06;0.1;0.08;0.08;4.265;4.3;-0.837955625
1-7-2008;0.09;0.09;0.09;0.05;0.06;0.07;0.06;0.06;3.916;4.4;0.430106879
2-7-2008;0.08;0.07;0.09;0.04;0.06;0.07;0.06;0.05;3.925;4.4;0.430106879
3-7-2008;0.13;0.11;0.08;0.04;0.07;1;0.09;0.09;3.938;4.4;0.430106879
4-7-2008;0.1;0.08;0.08;0.06;0.08;0.12;0.08;0.08;3.941;4.4;0.430106879
7-7-2008;0.08;0.14;0.08;0.04;0.08;0.12;0.07;0.09;3.913;4.4;0.430106879
8-7-2008;0.07;0.08;0.09;0.04;0.08;0.08;0.05;0.1;3.792;4.4;0.430106879
9-7-2008;0.06;0.09;0.09;0.05;0.07;0.06;0.05;0.08;4.285;4.4;0.430106879
10-7-2008;0.06;0.13;0.12;0.05;0.07;0.07;0.06;0.1;4.28;4.4;0.430106879
11-7-2008;0.04;0.1;0.13;0.04;0.06;0.06;0.05;0.07;4.273;4.4;0.430106879
14-7-2008;0.05;0.1;0.13;0.05;0.06;0.07;0.06;0.09;4.277;4.4;0.430106879
15-7-2008;0.05;0.09;0.13;0.05;0.06;0.08;0.08;0.1;4.277;4.4;0.430106879
16-7-2008;0.05;0.09;0.12;0.05;0.06;0.08;0.06;0.1;4.285;4.4;0.430106879
17-7-2008;0.06;0.1;0.12;0.05;0.06;0.06;0.06;0.1;4.282;4.4;0.430106879
18-7-2008;0.04;0.05;0.1;0.05;0.05;0.05;0.05;0.09;4.281;4.4;0.430106879
21-7-2008;0.04;0.07;0.09;0.05;0.06;0.04;0.04;0.06;4.286;4.4;0.430106879
22-7-2008;0.05;0.07;0.11;0.05;0.08;0.04;0.04;0.06;4.293;4.4;0.430106879
23-7-2008;0.07;0.07;0.11;0.04;0.08;0.06;0.05;0.05;4.296;4.4;0.430106879
24-7-2008;0.07;0.05;0.12;0.04;0.08;0.04;0.05;0.06;4.297;4.4;0.430106879
25-7-2008;0.07;0.05;0.11;0.04;0.08;0.05;0.06;0.16;4.292;4.4;0.430106879
28-7-2008;0.07;0.05;0.08;0.04;0.08;0.05;0.06;0.08;4.297;4.4;0.430106879
29-7-2008;0.06;0.04;0.07;0.04;0.08;0.06;0.06;0.09;4.286;4.4;0.430106879
30-7-2008;0.04;0.05;0.07;0.04;0.07;0.05;0.06;0.1;4.296;4.4;0.430106879
31-7-2008;0.06;0.05;0.07;0.04;0.07;0.06;0.06;0.1;4.381;4.4;0.430106879
1-8-2008;0.06;0.04;0.05;0.04;0.04;0.06;0.05;0.07;4.289;4.3;0.430106879
4-8-2008;0.06;0.05;0.05;0.04;0.05;0.06;0.05;0.05;4.3;4.3;0.430106879
5-8-2008;0.06;0.05;0.05;0.04;0.05;0.06;0.06;0.05;4.309;4.3;0.430106879
6-8-2008;0.06;0.05;0.05;0.04;0.05;0.06;0.06;0.05;4.313;4.3;0.430106879
7-8-2008;0.06;0.05;0.04;0.04;0.03;0.05;0.06;0.07;4.316;4.3;0.430106879
8-8-2008;0.05;0.05;0.05;0.05;0.03;0.04;0.07;0.06;4.295;4.3;0.430106879
11-8-2008;0.06;0.05;0.04;0.04;0.05;0.06;0.04;0.04;4.295;4.3;0.430106879
12-8-2008;0.04;0.05;0.05;0.04;0.04;0.05;0.05;0.05;4.318;4.3;0.430106879
13-8-2008;0.04;0.05;0.04;0.05;0.05;0.05;0.05;0.04;4.303;4.3;0.430106879
14-8-2008;0.04;0.07;0.05;0.04;0.06;0.07;0.05;0.05;4.309;4.3;0.430106879
15-8-2008;0.04;0.06;0.04;0.04;0.05;0.06;0.04;0.05;4.292;4.3;0.430106879
18-8-2008;0.04;0.05;0.05;0.04;0.06;0.07;0.06;0.07;4.302;4.3;0.430106879
19-8-2008;0.05;0.07;0.06;0.04;0.06;0.07;0.06;0.08;4.285;4.3;0.430106879
20-8-2008;0.07;0.07;0.06;0.05;0.06;0.07;0.05;0.05;4.277;4.3;0.430106879
21-8-2008;0.08;0.05;0.06;0.04;0.07;0.07;0.05;0.06;4.273;4.3;0.430106879
22-8-2008;0.09;0.08;0.06;0.05;0.07;0.06;0.04;0.06;4.274;4.3;0.430106879
25-8-2008;0.09;0.08;0.06;0.05;0.06;0.04;0.07;0.04;4.284;4.3;0.430106879
26-8-2008;0.08;0.06;0.05;0.04;0.06;0.05;0.07;0.05;4.289;4.3;0.430106879
27-8-2008;0.08;0.06;0.05;0.04;0.06;0.04;0.06;0.07;4.298;4.3;0.430106879
28-8-2008;0.07;0.05;0.08;0.06;0.05;0.05;0.07;0.08;4.301;4.3;0.430106879
29-8-2008;0.08;0.06;0.09;0.04;0.05;0.04;0.08;0.12;4.355;4.3;0.430106879
1-9-2008;0.09;0.05;0.08;0.07;0.06;0.04;0.06;0.07;4.296;4.2;0.430106879
2-9-2008;0.06;0.05;0.08;0.07;0.05;0.04;0.05;0.05;4.3;4.2;0.430106879
3-9-2008;0.03;0.03;0.07;0.07;0.06;0.04;0.06;0.07;4.308;4.2;0.430106879
4-9-2008;0.03;0.02;0.07;0.04;0.04;0.07;0.08;0.08;4.309;4.2;0.430106879
5-9-2008;0.03;0.03;0.07;0.05;0.04;0.06;0.06;0.06;4.309;4.2;0.430106879
8-9-2008;0.04;0.05;0.07;0.04;0.04;0.03;0.06;0.05;4.3;4.2;0.430106879
9-9-2008;0.04;0.05;0.07;0.03;0.06;0.06;0.06;0.05;3.916;4.2;0.430106879
10-9-2008;0.05;0.02;0.07;0.04;0.05;0.06;0.06;0.05;4.303;4.2;0.430106879
11-9-2008;0.05;0.02;0.07;0.04;0.05;0.05;0.06;0.05;4.306;4.2;0.430106879
12-9-2008;0.03;0.03;0.07;0.04;0.06;0.06;0.08;0.06;4.298;4.2;0.430106879
15-9-2008;0.11;0.15;0.1;0.05;0.08;0.06;0.07;0.07;4.465;4.2;0.430106879
16-9-2008;0.18;0.16;0.16;0.06;0.08;0.08;0.11;0.09;4.216;4.2;0.430106879
17-9-2008;0.11;0.06;0.06;0.05;0.08;0.08;0.06;0.06;4.421;4.2;0.430106879
18-9-2008;0.13;0.11;0.13;0.08;0.09;0.08;0.08;0.09;4.374;4.2;0.430106879
19-9-2008;0.13;0.11;0.22;0.06;0.09;0.06;0.09;0.07;4.378;4.2;0.430106879
22-9-2008;0.15;0.13;0.15;0.24;0.12;0.1;0.12;0.1;4.38;4.2;0.430106879
23-9-2008;0.12;0.1;0.21;0.08;0.08;0.09;0.08;0.09;4.469;4.2;0.430106879
24-9-2008;0.12;0.11;0.17;0.11;0.15;0.12;0.1;0.1;4.257;4.2;0.430106879
25-9-2008;0.1;0.18;0.24;0.22;0.16;0.18;0.11;0.13;4.285;4.2;0.430106879
26-9-2008;0.07;0.08;0.12;0.1;0.11;0.1;0.11;0.1;4.028;4.2;0.430106879
29-9-2008;0.16;0.1;0.15;0.13;0.15;0.06;0.15;0.12;3.922;4.2;0.430106879
30-9-2008;0.4;0.35;0.35;0.16;0.12;0.15;0.13;0.12;4.173;4.2;0.430106879
1-10-2008;0.5;0.4;0.45;0.25;0.25;0.19;0.16;0.15;4.193;3.7;-3.219893968
2-10-2008;0.4;0.35;0.35;0.25;0.15;0.2;0.39;0.25;4.203;3.7;-3.219893968
3-10-2008;0.3;0.2;0.28;0.18;0.15;0.14;0.17;0.22;4.14;3.7;-3.219893968
6-10-2008;0.2;0.15;0.22;0.16;0.11;0.14;0.17;0.22;4.388;3.7;-3.219893968
7-10-2008;0.3;0.28;0.2;0.14;0.12;0.13;0.16;0.2;4.601;3.7;-3.219893968
8-10-2008;0.5;0.45;0.4;0.25;0.2;0.15;0.16;0.2;4.51;3.7;-3.219893968
9-10-2008;1;0.95;0.95;0.55;0.56;0.54;0.6;0.6;3.971;3.7;-3.219893968
10-10-2008;0.8;0.8;1.1;0.65;0.47;0.5;0.6;0.6;3.846;3.7;-3.219893968
13-10-2008;0.9;0.9;1;0.8;0.55;0.55;0.58;0.63;3.757;3.7;-3.219893968
14-10-2008;0.75;0.75;1.05;0.95;0.63;0.55;0.55;0.57;3.696;3.7;-3.219893968
15-10-2008;1.57;1.47;1.12;0.97;0.6;0.5;0.52;0.55;3.697;3.7;-3.219893968
16-10-2008;1.05;1.03;0.83;0.8;0.55;0.45;0.45;0.46;3.635;3.7;-3.219893968
17-10-2008;0.51;0.66;0.85;0.79;0.45;0.45;0.47;0.5;3.615;3.7;-3.219893968
20-10-2008;0.45;0.55;0.71;0.71;0.4;0.46;0.4;0.45;3.597;3.7;-3.219893968
21-10-2008;0.35;0.4;0.75;0.69;0.4;0.44;0.42;0.47;3.572;3.7;-3.219893968
22-10-2008;0.4;0.4;0.75;0.71;0.43;0.41;0.4;0.43;3.569;3.7;-3.219893968
23-10-2008;0.35;0.4;0.7;0.66;0.42;0.42;0.4;0.45;3.567;3.7;-3.219893968
24-10-2008;0.38;0.35;0.65;0.58;0.45;0.45;0.44;0.42;3.566;3.7;-3.219893968
27-10-2008;0.35;0.37;0.65;0.61;0.4;0.47;0.44;0.4;3.525;3.7;-3.219893968
28-10-2008;0.45;0.4;0.95;1;1.1;0.76;0.79;0.82;3.537;3.7;-3.219893968
29-10-2008;0.4;0.4;0.95;0.85;0.75;0.72;0.74;0.74;3.535;3.7;-3.219893968
30-10-2008;0.35;0.45;0.88;0.9;0.7;0.75;0.75;0.78;3.548;3.7;-3.219893968
31-10-2008;0.35;0.65;0.85;0.85;0.7;0.75;0.75;0.75;3.587;3.7;-3.219893968
3-11-2008;0.4;0.65;0.85;0.85;0.7;0.75;0.75;0.75;3.48;2.8;-3.219893968
4-11-2008;0.35;0.55;0.8;0.75;0.65;0.7;0.7;0.7;3.454;2.8;-3.219893968
5-11-2008;0.4;0.51;0.7;0.72;0.6;0.65;0.67;0.69;3.442;2.8;-3.219893968
6-11-2008;0.45;0.47;0.7;0.75;0.65;0.7;0.7;0.74;3.423;2.8;-3.219893968
7-11-2008;0.45;0.6;1;1.05;0.65;0.7;0.75;0.75;3.432;2.8;-3.219893968
17-11-2008;0.3;0.4;0.75;0.9;0.58;0.64;0.68;0.68;2.999;2.8;-3.219893968
18-11-2008;0.3;0.4;0.65;0.95;0.6;0.6;0.6;0.6;2.957;2.8;-3.219893968
19-11-2008;0.35;0.45;0.6;0.9;0.6;0.6;0.6;0.96;2.922;2.8;-3.219893968
20-11-2008;0.35;0.45;0.53;0.85;0.55;0.55;0.55;0.55;2.913;2.8;-3.219893968
21-11-2008;0.4;0.45;0.65;0.8;0.6;0.6;0.6;0.6;2.904;2.8;-3.219893968
25-11-2008;0.4;0.4;0.7;0.8;0.6;0.6;0.62;0.66;2.931;2.8;-3.219893968
